Name,Average.coverage,Reference.length
contig-120_15356_2,9.666,996
contig-120_15357_1,2.667,2188
contig-120_15358_2,1.210,992
contig-120_15358_4,0.690,435
contig-120_15359_1,2.701,264
contig-120_15359_2,9.313,594
contig-120_15359_3,1.575,1429
contig-120_15360_1,1.119,1059
contig-120_15360_2,1.638,365
contig-120_15363_1,0.401,1869
contig-120_15364_2,0.867,173
contig-120_15364_3,4.901,575
contig-120_15364_4,7.176,539
contig-120_15365_1,7.739,522
contig-120_15365_2,3.019,1380
contig-120_15366_2,2.679,1736
contig-120_15367_2,0.912,329
contig-120_15368_3,0.177,735
contig-120_15369_1,0.319,939
contig-120_15369_2,1.293,232
contig-120_15370_3,1.128,516
contig-120_15372_1,1.924,145
contig-120_15372_3,1.489,403
contig-120_15373_1,0.676,432
contig-120_15373_2,1.676,895
contig-120_15374_1,3.972,1737
contig-120_15374_2,20.411,316
contig-120_15375_1,4.136,544
contig-120_15375_2,3.625,993
contig-120_15378_1,15.499,663
contig-120_15378_2,1.119,268
contig-120_15380_1,0.800,2246
contig-120_15380_2,0.947,150
contig-120_15381_1,1.797,582
contig-120_15381_2,3.244,971
contig-120_15381_3,4.961,635
contig-120_15382_1,4.688,733
contig-120_15382_2,20.342,1464
contig-120_15383_1,54.050,399
contig-120_15383_2,101.038,1404
contig-120_15383_3,51.089,438
contig-120_15384_1,0.904,166
contig-120_15384_2,0.961,280
contig-120_15384_3,0.852,176
contig-120_15384_4,0.820,915
contig-120_15385_1,2.693,1504
contig-120_15385_2,1.411,319
contig-120_15386_1,0.750,188
contig-120_15386_2,3.131,527
contig-120_15386_3,3.931,261
contig-120_15386_4,0.560,268
contig-120_15386_5,0.416,361
contig-120_15387_1,2.567,526
contig-120_15387_2,1.909,1492
contig-120_15387_3,0.986,139
contig-120_15388_2,0.949,632
contig-120_15388_3,5.858,660
contig-120_15389_1,0.896,837
contig-120_15389_2,1.673,538
contig-120_15389_3,0.955,314
contig-120_15390_1,0.670,446
contig-120_15391_2,0.262,1712
contig-120_15391_3,0.682,440
contig-120_15392_2,1.163,258
contig-120_15393_1,1.461,308
contig-120_15393_2,1.648,176
contig-120_15393_3,1.242,966
contig-120_15394_1,18.957,329
contig-120_15394_2,88.763,1365
contig-120_15394_3,1.042,288
contig-120_15396_2,0.894,671
contig-120_15396_4,0.906,331
contig-120_15398_2,1.388,533
contig-120_15399_2,3.210,884
contig-120_15399_3,1.552,676
contig-120_15400_1,78.353,816
contig-120_15400_2,17.617,579
contig-120_15400_3,3.355,313
contig-120_15400_4,1.376,218
contig-120_15401_1,0.864,1042
contig-120_15402_1,0.626,222
contig-120_15402_2,9.222,465
contig-120_15402_3,9.127,800
contig-120_15403_2,1.448,1036
contig-120_15403_3,1.439,724
contig-120_15404_1,0.990,303
contig-120_15405_1,10.822,360
contig-120_15405_2,1.565,1150
contig-120_15406_1,0.678,1769
contig-120_15407_2,12.910,255
contig-120_15407_3,6.151,411
contig-120_15407_5,6.391,399
contig-120_15409_1,2.933,1111
contig-120_15409_2,0.719,417
contig-120_15410_1,1.320,682
contig-120_15410_2,1.197,877
contig-120_15412_1,107.584,1367
contig-120_15412_3,2.251,533
contig-120_15413_2,0.540,1390
contig-120_15414_1,1.226,367
contig-120_15414_2,1.096,1369
contig-120_15416_1,0.459,1307
contig-120_15416_2,2.368,190
contig-120_15416_3,2.388,183
contig-120_15417_1,1.237,485
contig-120_15417_2,0.843,356
contig-120_15417_3,0.591,696
contig-120_15418_1,38.976,2139
contig-120_15419_1,27.059,2355
contig-120_15420_1,5.263,653
contig-120_15420_2,2.129,549
contig-120_15420_3,3.984,640
contig-120_15420_4,5.320,366
contig-120_15421_4,1.604,374
contig-120_15422_2,1.785,1083
contig-120_15422_3,1.547,285
contig-120_15424_1,0.452,1658
contig-120_15425_2,3.191,376
contig-120_15425_4,1.149,261
contig-120_15426_1,6.055,417
contig-120_15426_2,3.889,380
contig-120_15426_3,5.048,356
contig-120_15426_4,3.479,388
contig-120_15426_5,2.011,373
contig-120_15428_1,0.504,1190
contig-120_15428_2,2.262,779
contig-120_15429_1,0.806,744
contig-120_15431_1,0.843,178
contig-120_15431_2,0.701,1070
contig-120_15432_1,0.462,973
contig-120_15432_2,2.013,298
contig-120_15432_3,25.697,366
contig-120_15435_1,2.175,890
contig-120_15435_2,6.197,578
contig-120_15435_3,3.247,275
contig-120_15435_4,1.785,503
contig-120_15436_1,1.698,530
contig-120_15436_2,3.875,542
contig-120_15436_3,2.696,549
contig-120_15438_1,1.826,817
contig-120_15438_2,0.577,260
contig-120_15438_3,2.251,666
contig-120_15438_4,0.973,299
contig-120_15439_2,0.581,1032
contig-120_15440_2,2.890,409
contig-120_15440_3,1.620,824
contig-120_15440_4,1.111,792
contig-120_15440_5,1.000,137
contig-120_15442_3,2.661,451
contig-120_15443_1,1.184,858
contig-120_15445_1,7.317,1312
contig-120_15445_2,7.651,763
contig-120_15446_1,3.118,813
contig-120_15446_2,4.306,870
contig-120_15446_3,1.600,375
contig-120_15447_1,116.431,2353
contig-120_15448_1,32.689,1419
contig-120_15448_2,2.713,884
contig-120_15449_1,0.833,180
contig-120_15449_2,0.624,481
contig-120_15450_1,27.421,1142
contig-120_15450_2,21.822,450
contig-120_15451_3,0.500,600
contig-120_15451_4,0.647,232
contig-120_15451_5,2.959,197
contig-120_15452_1,8.118,399
contig-120_15452_2,12.345,534
contig-120_15452_3,27.116,1377
contig-120_15453_1,0.265,566
contig-120_15453_2,7.192,1539
contig-120_15455_2,0.725,414
contig-120_15456_1,1.495,2208
contig-120_15457_2,10.428,1347
contig-120_15457_3,3.054,186
contig-120_15457_4,12.805,349
contig-120_15457_5,4.246,207
contig-120_15458_1,0.333,901
contig-120_15459_1,0.713,631
contig-120_15460_1,6.559,709
contig-120_15460_2,7.095,455
contig-120_15460_3,8.325,973
contig-120_15462_1,0.148,2033
contig-120_15464_1,0.896,335
contig-120_15464_2,1.471,918
contig-120_15464_3,0.631,222
contig-120_15465_1,26.198,621
contig-120_15465_2,13.965,847
contig-120_15465_3,5.637,663
contig-120_15466_1,2.103,428
contig-120_15466_2,1.166,643
contig-120_15466_3,2.776,375
contig-120_15468_2,0.482,622
contig-120_15469_1,5.774,1480
contig-120_15470_1,2.808,468
contig-120_15470_2,2.335,771
contig-120_15471_1,2.007,299
contig-120_15471_2,0.897,1673
contig-120_15472_1,1.601,562
contig-120_15472_2,0.610,246
contig-120_15472_3,0.424,707
contig-120_15473_1,2.782,701
contig-120_15473_2,1.399,1277
contig-120_15474_1,0.805,1110
contig-120_15474_2,0.303,495
contig-120_15475_2,2.907,516
contig-120_15475_3,0.538,279
contig-120_15476_1,10.637,408
contig-120_15476_2,0.865,852
contig-120_15476_3,1.560,673
contig-120_15477_1,4.511,231
contig-120_15477_2,4.883,798
contig-120_15477_3,5.964,275
contig-120_15477_4,0.777,193
contig-120_15479_2,0.508,1182
contig-120_15480_1,42.494,1110
contig-120_15480_2,2.957,507
contig-120_15480_3,3.078,536
contig-120_15481_2,0.331,453
contig-120_15481_3,0.450,666
contig-120_15482_2,1.000,139
contig-120_15482_3,3.982,222
contig-120_15483_1,2.808,641
contig-120_15483_2,1.469,1019
contig-120_15484_1,2.594,683
contig-120_15484_2,0.699,858
contig-120_15485_2,0.420,715
contig-120_15485_3,0.605,248
contig-120_15486_3,0.929,635
contig-120_15487_2,1.775,334
contig-120_15488_1,7.526,2331
contig-120_15490_1,0.956,1255
contig-120_15490_3,2.070,572
contig-120_15491_1,1.217,1464
contig-120_15491_2,6.336,873
contig-120_15492_1,0.323,930
contig-120_15492_2,1.569,860
contig-120_15493_2,0.116,1290
contig-120_15493_3,0.775,764
contig-120_15494_1,0.593,759
contig-120_15494_2,0.962,156
contig-120_15494_3,1.722,338
contig-120_15495_1,0.706,422
contig-120_15495_2,1.811,497
contig-120_15495_3,0.701,428
contig-120_15496_1,0.468,1920
contig-120_15497_2,0.313,1438
contig-120_15497_3,0.852,176
contig-120_15498_2,2.899,828
contig-120_15499_2,52.660,648
contig-120_15499_3,54.324,645
contig-120_15499_4,59.756,837
contig-120_15500_1,0.196,1530
contig-120_15500_2,2.273,198
contig-120_15501_2,0.542,800
contig-120_15502_1,4.350,1029
contig-120_15502_2,3.263,685
contig-120_15503_1,1.317,911
contig-120_15503_2,2.985,402
contig-120_15505_1,0.436,1377
contig-120_15505_2,0.502,598
contig-120_15506_1,5.500,212
contig-120_15506_2,5.550,999
contig-120_15506_3,1.981,833
contig-120_15506_4,0.993,134
contig-120_15507_2,1.000,126
contig-120_15507_3,0.295,508
contig-120_15508_1,26.702,987
contig-120_15508_2,0.623,478
contig-120_15508_3,0.938,480
contig-120_15508_4,5.920,249
contig-120_15509_1,1.907,1180
contig-120_15509_2,1.569,1147
contig-120_15510_3,0.694,864
contig-120_15511_1,2.185,1167
contig-120_15511_2,2.952,1010
contig-120_15512_2,1.376,545
contig-120_15512_3,0.509,1178
contig-120_15513_1,3.441,606
contig-120_15513_3,2.015,670
contig-120_15514_1,0.867,346
contig-120_15514_2,5.462,794
contig-120_15514_3,5.350,280
contig-120_15515_1,1.754,2224
contig-120_15516_1,2.927,1281
contig-120_15516_2,21.806,1011
contig-120_15517_1,1.275,941
contig-120_15517_2,2.782,903
contig-120_15518_1,0.930,456
contig-120_15518_2,1.116,1344
contig-120_15519_1,0.591,762
contig-120_15519_4,0.245,603
contig-120_15520_1,2.015,1340
contig-120_15520_2,1.661,813
contig-120_15521_1,1.174,511
contig-120_15521_2,8.575,1382
contig-120_15523_1,1.548,2027
contig-120_15524_1,0.915,164
contig-120_15524_2,7.130,547
contig-120_15524_3,9.570,591
contig-120_15524_4,1.908,628
contig-120_15525_2,3.252,591
contig-120_15526_1,7.534,438
contig-120_15526_2,10.540,1446
contig-120_15526_3,8.124,234
contig-120_15527_1,0.938,320
contig-120_15530_1,0.777,193
contig-120_15531_1,3.228,1428
contig-120_15531_2,0.380,790
contig-120_15532_1,1.553,667
contig-120_15532_2,3.902,378
contig-120_15532_3,2.571,992
contig-120_15533_1,1.957,230
contig-120_15533_2,0.326,1382
contig-120_15533_3,2.041,367
contig-120_15534_1,4.304,831
contig-120_15534_2,23.631,249
contig-120_15534_3,13.451,1110
contig-120_15535_1,2.183,687
contig-120_15535_2,0.562,534
contig-120_15536_1,1.000,141
contig-120_15536_2,16.942,1389
contig-120_15536_3,1.453,516
contig-120_15536_4,3.895,228
contig-120_15538_1,1.019,1472
contig-120_15539_1,52.038,1365
contig-120_15539_2,19.908,402
contig-120_15539_3,17.590,468
contig-120_15540_1,0.583,1499
contig-120_15540_2,1.829,410
contig-120_15540_3,1.425,421
contig-120_15541_1,0.519,1157
contig-120_15543_1,0.737,407
contig-120_15543_3,0.595,252
contig-120_15545_1,0.224,1337
contig-120_15546_1,3.747,391
contig-120_15546_2,3.393,1191
contig-120_15546_3,3.801,708
contig-120_15547_1,1.922,753
contig-120_15547_2,10.022,268
contig-120_15548_1,0.993,148
contig-120_15550_1,1.008,595
contig-120_15550_2,1.115,260
contig-120_15551_1,4.815,249
contig-120_15551_2,10.849,1395
contig-120_15551_3,5.218,400
contig-120_15552_1,0.958,313
contig-120_15552_2,0.795,755
contig-120_15552_3,0.176,822
contig-120_15553_1,2.500,720
contig-120_15553_2,19.771,909
contig-120_15553_3,3.075,439
contig-120_15554_1,2.745,1903
contig-120_15555_1,0.815,368
contig-120_15556_2,2.308,520
contig-120_15556_3,1.721,523
contig-120_15557_2,0.896,502
contig-120_15558_1,1.744,602
contig-120_15558_2,0.515,583
contig-120_15559_2,0.815,920
contig-120_15561_2,4.548,789
contig-120_15562_2,1.016,738
contig-120_15562_3,1.420,317
contig-120_15563_1,6.549,317
contig-120_15563_2,6.530,1305
contig-120_15563_3,47.326,534
contig-120_15564_1,1.967,151
contig-120_15564_2,0.612,245
contig-120_15564_4,0.355,422
contig-120_15565_1,17.736,552
contig-120_15565_2,29.612,699
contig-120_15565_3,16.774,999
contig-120_15566_1,0.115,1303
contig-120_15567_1,2.449,490
contig-120_15567_2,2.649,848
contig-120_15568_1,2.522,1011
contig-120_15568_2,0.993,302
contig-120_15568_3,0.363,366
contig-120_15569_3,0.882,170
contig-120_15570_2,0.852,352
contig-120_15571_3,0.779,951
contig-120_15572_1,6.339,1059
contig-120_15572_2,2.239,402
contig-120_15572_3,5.340,664
contig-120_15573_1,9.849,670
contig-120_15573_4,1.424,316
contig-120_15574_1,1.108,406
contig-120_15574_2,0.785,191
contig-120_15574_3,0.656,457
contig-120_15575_1,2.117,921
contig-120_15575_2,2.093,215
contig-120_15576_3,0.785,382
contig-120_15578_1,2.111,1066
contig-120_15578_2,1.664,721
contig-120_15582_1,1.284,701
contig-120_15582_2,1146.286,210
contig-120_15582_3,5.806,284
contig-120_15582_4,17.783,249
contig-120_15582_5,10.567,268
contig-120_15583_1,0.946,317
contig-120_15583_2,1.047,858
contig-120_15583_3,0.659,910
contig-120_15585_3,2.083,792
contig-120_15585_4,1.449,508
contig-120_15586_1,0.858,1398
contig-120_15587_1,2.332,193
contig-120_15589_1,0.697,201
contig-120_15589_2,1.581,1897
contig-120_15590_1,2.193,2247
contig-120_15592_4,0.605,248
contig-120_15593_2,0.160,940
contig-120_15594_1,1.455,825
contig-120_15595_4,1.093,549
contig-120_15596_2,4.272,261
contig-120_15596_3,0.907,992
contig-120_15597_1,0.993,149
contig-120_15597_2,2.310,909
contig-120_15598_3,0.505,594
contig-120_15599_1,1.603,468
contig-120_15599_2,15.593,1380
contig-120_15599_3,7.722,144
contig-120_15601_1,0.401,1123
contig-120_15601_2,2.406,374
contig-120_15602_1,0.725,414
contig-120_15602_2,1.242,711
contig-120_15603_1,0.630,238
contig-120_15603_2,1.236,607
contig-120_15604_1,3.910,255
contig-120_15604_2,0.533,845
contig-120_15604_3,1.119,268
contig-120_15605_1,0.417,1439
contig-120_15606_1,0.926,162
contig-120_15606_2,1.066,563
contig-120_15606_3,3.769,870
contig-120_15608_1,13.270,2043
contig-120_15612_2,0.457,1287
contig-120_15613_3,1.735,778
contig-120_15614_1,59.680,297
contig-120_15614_2,78.336,381
contig-120_15614_3,2.466,1213
contig-120_15616_3,0.761,1380
contig-120_15616_4,1.201,249
contig-120_15619_1,2.016,1406
contig-120_15619_2,1.995,376
contig-120_15620_1,4.264,383
contig-120_15620_2,8.025,1588
contig-120_15621_1,1.838,2032
contig-120_15621_2,3.083,193
contig-120_15622_1,32.589,270
contig-120_15622_2,2.721,1038
contig-120_15622_3,1.243,724
contig-120_15623_2,9.452,394
contig-120_15623_3,13.308,865
contig-120_15623_4,4.020,297
contig-120_15623_5,0.955,157
contig-120_15624_1,0.680,441
contig-120_15624_2,1.271,708
contig-120_15625_1,19.458,452
contig-120_15625_2,1.000,444
contig-120_15625_3,63.852,1095
contig-120_15625_4,5.526,152
contig-120_15626_1,0.912,329
contig-120_15627_1,7.815,782
contig-120_15627_2,10.784,1385
contig-120_15630_1,0.685,219
contig-120_15631_1,0.621,2175
contig-120_15632_1,0.191,677
contig-120_15632_2,0.518,1158
contig-120_15633_1,1.335,2117
contig-120_15635_2,0.368,816
contig-120_15636_1,0.203,660
contig-120_15638_1,3.491,1289
contig-120_15640_1,1.596,1128
contig-120_15640_2,0.446,672
contig-120_15643_1,1.310,229
contig-120_15643_2,1.087,276
contig-120_15646_1,0.618,971
contig-120_15646_2,1.576,1230
contig-120_15647_1,4.721,1929
contig-120_15648_3,0.295,509
contig-120_15649_1,1.489,798
contig-120_15649_2,0.877,342
contig-120_15649_3,0.373,402
contig-120_15650_1,0.909,165
contig-120_15650_2,6.395,1707
contig-120_15651_1,0.852,704
contig-120_15651_2,1.049,572
contig-120_15651_3,0.541,555
contig-120_15652_3,0.604,490
contig-120_15654_1,8.372,1143
contig-120_15654_2,7.916,379
contig-120_15654_3,7.352,691
contig-120_15655_2,14.892,721
contig-120_15655_3,51.411,618
contig-120_15657_3,1.622,185
contig-120_15658_1,5.847,1098
contig-120_15658_2,1.730,859
contig-120_15658_3,2.147,273
contig-120_15659_1,7.670,427
contig-120_15659_2,1.039,1444
contig-120_15660_2,1.467,409
contig-120_15660_3,2.076,210
contig-120_15660_4,0.765,196
contig-120_15660_5,1.435,207
contig-120_15660_6,3.319,448
contig-120_15661_1,2.198,887
contig-120_15661_2,1.595,558
contig-120_15661_3,0.300,500
contig-120_15663_2,1.125,800
contig-120_15663_3,1.215,247
contig-120_15664_1,17.056,942
contig-120_15664_2,195.621,280
contig-120_15664_3,48.788,624
contig-120_15665_1,1.839,1712
contig-120_15666_3,0.467,1285
contig-120_15667_1,2.010,667
contig-120_15667_2,0.943,1432
contig-120_15669_1,0.580,1034
contig-120_15669_2,2.486,362
contig-120_15672_2,1.879,231
contig-120_15673_2,9.197,1173
contig-120_15673_3,0.214,700
contig-120_15674_3,3.041,296
contig-120_15675_1,0.622,1930
contig-120_15676_3,1.097,957
contig-120_15676_4,2.086,198
contig-120_15677_1,13.248,843
contig-120_15677_2,10.105,513
contig-120_15677_3,2.848,474
contig-120_15678_1,11.271,942
contig-120_15678_2,1.042,1008
contig-120_15679_1,0.756,397
contig-120_15680_2,62.833,384
contig-120_15680_3,4.327,1173
contig-120_15681_1,0.322,447
contig-120_15681_2,3.502,257
contig-120_15681_3,0.298,504
contig-120_15681_4,16.880,644
contig-120_15682_1,2.841,894
contig-120_15682_2,5.230,631
contig-120_15682_3,4.035,482
contig-120_15683_1,1.861,967
contig-120_15683_2,0.560,268
contig-120_15684_2,0.616,487
contig-120_15684_3,3.270,679
contig-120_15684_4,5.212,518
contig-120_15685_3,0.823,1614
contig-120_15686_1,1.452,310
contig-120_15686_2,2.440,1278
contig-120_15687_1,1.791,335
contig-120_15687_2,3.095,475
contig-120_15687_3,1.136,1173
contig-120_15687_4,2.648,165
contig-120_15688_1,6.140,824
contig-120_15688_2,11.105,266
contig-120_15688_3,7.973,411
contig-120_15688_4,17.809,732
contig-120_15690_1,0.730,822
contig-120_15690_3,1.740,258
contig-120_15691_2,0.198,1518
contig-120_15692_1,1.039,1155
contig-120_15692_2,1.056,852
contig-120_15693_1,22.252,2312
contig-120_15695_1,1.614,2134
contig-120_15696_1,1.983,1967
contig-120_15697_2,1.363,755
contig-120_15697_4,2.116,638
contig-120_15698_1,12.167,378
contig-120_15698_2,4.616,756
contig-120_15698_3,11.442,339
contig-120_15698_4,1.117,400
contig-120_15699_1,0.805,745
contig-120_15699_2,0.320,469
contig-120_15700_1,5.619,954
contig-120_15700_2,4.664,732
contig-120_15700_3,0.794,359
contig-120_15701_1,2.979,2266
contig-120_15702_1,0.970,1083
contig-120_15704_1,1.112,659
contig-120_15705_2,4.342,380
contig-120_15705_3,1.510,894
contig-120_15706_3,2.517,715
contig-120_15706_4,6.386,303
contig-120_15707_2,0.486,1824
contig-120_15708_2,1.240,708
contig-120_15708_3,1.640,364
contig-120_15709_2,1.412,425
contig-120_15710_1,11.986,960
contig-120_15710_2,5.876,485
contig-120_15711_2,0.638,235
contig-120_15711_3,1.372,328
contig-120_15712_2,0.216,1176
contig-120_15712_3,0.812,352
contig-120_15714_1,1.253,1314
contig-120_15714_2,0.708,212
contig-120_15714_3,1.032,436
contig-120_15716_2,1.115,269
contig-120_15716_3,0.973,148
contig-120_15717_1,2.211,807
contig-120_15717_3,0.987,149
contig-120_15718_1,1.226,1468
contig-120_15720_1,0.898,167
contig-120_15720_2,1.695,531
contig-120_15720_3,1.691,887
contig-120_15721_1,7.535,172
contig-120_15721_2,69.397,315
contig-120_15721_3,99.984,1191
contig-120_15722_1,0.942,312
contig-120_15722_2,0.677,443
contig-120_15722_3,0.094,1590
contig-120_15723_1,1.339,224
contig-120_15723_3,0.363,826
contig-120_15724_5,0.239,627
contig-120_15726_1,1.266,237
contig-120_15726_2,7.775,231
contig-120_15726_4,3.046,284
contig-120_15726_5,5.313,166
contig-120_15727_1,0.850,1412
contig-120_15727_2,1.047,430
contig-120_15728_1,1.489,403
contig-120_15728_3,0.270,556
contig-120_15730_1,1.106,407
contig-120_15730_2,2.217,406
contig-120_15730_3,2.968,653
contig-120_15731_3,1.333,675
contig-120_15732_1,3.778,270
contig-120_15732_2,0.383,392
contig-120_15732_3,3.857,806
contig-120_15732_4,4.829,339
contig-120_15733_1,1.935,138
contig-120_15733_2,4.769,2136
contig-120_15734_1,1.095,274
contig-120_15734_2,4.302,731
contig-120_15734_3,1.351,222
contig-120_15735_3,1.948,154
contig-120_15736_2,1.232,609
contig-120_15736_3,2.466,416
contig-120_15736_4,2.514,179
contig-120_15737_1,16.600,567
contig-120_15737_2,34.198,429
contig-120_15737_3,59.310,1116
contig-120_15739_1,7.016,620
contig-120_15739_2,6.375,750
contig-120_15739_3,1.479,194
contig-120_15740_2,0.747,774
contig-120_15740_3,3.005,549
contig-120_15741_1,1.839,734
contig-120_15741_2,1.534,489
contig-120_15741_3,2.379,1066
contig-120_15742_1,0.852,2113
contig-120_15743_3,2.143,210
contig-120_15743_4,0.843,178
contig-120_15743_5,0.706,1062
contig-120_15744_1,0.802,187
contig-120_15745_2,0.641,936
contig-120_15746_1,0.470,319
contig-120_15746_3,1.190,1008
contig-120_15747_1,16.491,442
contig-120_15747_2,15.187,1665
contig-120_15751_1,0.815,168
contig-120_15751_2,11.179,1260
contig-120_15751_3,4.250,456
contig-120_15752_1,1.705,1408
contig-120_15754_1,1.000,295
contig-120_15754_2,0.799,751
contig-120_15754_3,39.892,333
contig-120_15755_2,3.253,415
contig-120_15755_3,0.171,879
contig-120_15757_1,1.239,591
contig-120_15757_2,0.925,973
contig-120_15758_1,1.545,387
contig-120_15760_2,0.987,608
contig-120_15761_2,1.734,346
contig-120_15762_1,66.693,384
contig-120_15762_2,4.568,458
contig-120_15762_3,0.775,1354
contig-120_15764_1,0.244,1229
contig-120_15766_1,0.888,169
contig-120_15766_2,0.958,783
contig-120_15766_3,1.179,509
contig-120_15766_4,2.553,456
contig-120_15768_1,4.268,447
contig-120_15768_2,21.088,1356
contig-120_15768_3,1.190,252
contig-120_15769_1,3.998,2322
contig-120_15770_1,0.450,666
contig-120_15770_2,1.040,577
contig-120_15770_3,0.589,504
contig-120_15771_1,0.452,663
contig-120_15771_2,0.372,807
contig-120_15772_1,4.080,213
contig-120_15772_2,1.362,1101
contig-120_15772_3,1.327,226
contig-120_15773_2,2.352,250
contig-120_15774_1,102.271,986
contig-120_15774_2,1031.467,276
contig-120_15774_3,35.484,657
contig-120_15775_1,0.642,1401
contig-120_15777_1,0.577,260
contig-120_15777_3,2.088,431
contig-120_15779_2,0.413,1090
contig-120_15780_1,7.036,1192
contig-120_15780_2,0.584,771
contig-120_15781_2,1.064,1410
contig-120_15782_2,1.630,184
contig-120_15782_3,0.898,167
contig-120_15784_1,0.801,1686
contig-120_15784_2,2.351,442
contig-120_15785_1,0.754,199
contig-120_15785_2,554.079,1275
contig-120_15786_1,2.051,1097
contig-120_15786_2,2.019,966
contig-120_15787_1,7.546,1707
contig-120_15787_2,7.686,357
contig-120_15788_2,0.312,963
contig-120_15788_3,0.348,374
contig-120_15789_2,2.830,742
contig-120_15789_3,0.389,756
contig-120_15790_1,0.198,757
contig-120_15790_2,5.434,1076
contig-120_15791_1,2.835,1799
contig-120_15793_2,2.046,217
contig-120_15794_2,0.588,765
contig-120_15794_3,1.020,294
contig-120_15795_1,6.386,2043
contig-120_15797_1,1.318,444
contig-120_15797_2,0.643,700
contig-120_15798_1,2.403,864
contig-120_15798_2,1.019,589
contig-120_15799_3,1.685,178
contig-120_15799_4,1.829,738
contig-120_15800_1,1.527,393
contig-120_15800_2,1.166,1158
contig-120_15801_2,1.388,1189
contig-120_15801_3,0.560,268
contig-120_15804_3,1.720,871
contig-120_15805_1,0.730,200
contig-120_15805_2,2.076,289
contig-120_15805_3,0.502,598
contig-120_15805_4,0.700,633
contig-120_15806_1,6.462,249
contig-120_15806_2,4.615,975
contig-120_15806_3,1.538,390
contig-120_15806_4,4.604,454
contig-120_15807_1,2.479,242
contig-120_15808_1,60.151,2246
contig-120_15809_1,1.447,311
contig-120_15809_2,7.209,1532
contig-120_15810_2,0.688,436
contig-120_15811_1,0.474,287
contig-120_15811_2,0.993,138
contig-120_15812_2,0.149,1005
contig-120_15812_3,0.502,299
contig-120_15813_1,0.384,776
contig-120_15813_2,1.980,1204
contig-120_15813_3,0.847,177
contig-120_15815_1,1.000,126
contig-120_15815_2,8.359,1146
contig-120_15815_3,26.764,990
contig-120_15816_1,1.215,494
contig-120_15816_2,0.345,869
contig-120_15817_3,1.008,592
contig-120_15818_1,5.645,1807
contig-120_15819_3,11.029,582
contig-120_15819_4,3.133,285
contig-120_15819_5,0.947,152
contig-120_15821_1,1.214,618
contig-120_15821_2,0.391,1151
contig-120_15822_1,13.539,1218
contig-120_15822_2,3.744,641
contig-120_15823_2,1.435,418
contig-120_15823_3,1.472,599
contig-120_15824_1,106.724,174
contig-120_15824_2,258.481,351
contig-120_15824_3,285.365,534
contig-120_15824_4,155.435,393
contig-120_15824_5,140.075,305
contig-120_15824_6,310.061,327
contig-120_15825_1,0.578,1038
contig-120_15825_2,1.231,364
contig-120_15825_3,5.000,164
contig-120_15826_1,19.067,2322
contig-120_15827_3,0.671,447
contig-120_15828_1,6.152,585
contig-120_15828_2,0.183,780
contig-120_15828_3,1.131,772
contig-120_15830_1,0.867,173
contig-120_15830_2,7.517,594
contig-120_15830_3,5.040,1012
contig-120_15833_2,35.707,680
contig-120_15833_3,6.139,801
contig-120_15834_1,1.558,959
contig-120_15834_2,0.536,560
contig-120_15837_1,11.583,357
contig-120_15837_2,15.917,948
contig-120_15837_3,2.395,309
contig-120_15837_4,1.340,658
contig-120_15839_1,1.656,1268
contig-120_15839_2,2.879,519
contig-120_15842_1,1.006,1491
contig-120_15844_1,0.662,907
contig-120_15844_2,0.630,238
contig-120_15845_1,0.657,417
contig-120_15845_2,0.359,1252
contig-120_15845_3,0.546,531
contig-120_15846_2,3.803,2010
contig-120_15847_1,4.281,841
contig-120_15847_2,48.817,311
contig-120_15847_3,29.980,489
contig-120_15847_4,26.674,432
contig-120_15848_3,1.597,273
contig-120_15849_1,0.788,761
contig-120_15849_2,1.141,263
contig-120_15850_2,2.521,476
contig-120_15850_3,4.217,1526
contig-120_15851_2,0.521,863
contig-120_15851_3,0.514,582
contig-120_15852_1,5.111,440
contig-120_15852_2,2.184,1648
contig-120_15853_1,0.630,238
contig-120_15854_2,0.680,882
contig-120_15856_1,1.978,1517
contig-120_15856_2,0.588,255
contig-120_15856_3,4.545,297
contig-120_15857_1,39.072,432
contig-120_15857_2,1.176,255
contig-120_15858_1,28.190,996
contig-120_15858_2,23.433,1164
contig-120_15861_1,0.543,1104
contig-120_15861_2,0.817,367
contig-120_15862_3,0.746,402
contig-120_15862_4,2.455,484
contig-120_15863_2,2.757,1904
contig-120_15864_1,7.163,312
contig-120_15864_2,30.677,1215
contig-120_15864_3,29.050,597
contig-120_15865_2,0.573,524
contig-120_15865_3,1.626,1107
contig-120_15866_2,0.904,332
contig-120_15866_3,3.558,917
contig-120_15866_4,1.667,180
contig-120_15867_2,0.643,933
contig-120_15867_3,0.980,153
contig-120_15868_1,3.428,306
contig-120_15868_2,3.723,1692
contig-120_15869_1,0.977,307
contig-120_15869_2,2.142,767
contig-120_15869_3,2.484,483
contig-120_15869_4,7.164,311
contig-120_15870_1,3.742,753
contig-120_15870_2,2.051,633
contig-120_15871_2,2.000,136
contig-120_15871_3,2.668,1012
contig-120_15871_5,0.519,283
contig-120_15874_1,1.000,131
contig-120_15874_2,1.252,1298
contig-120_15875_1,2.629,1182
contig-120_15876_1,7.508,2216
contig-120_15877_1,1.065,1970
contig-120_15877_2,1.854,157
contig-120_15878_1,4.000,225
contig-120_15878_2,3.381,218
