Name,Average.coverage,Reference.length
contig-120_14477_2,2.084,643
contig-120_14477_3,2.942,1115
contig-120_14478_1,7.422,723
contig-120_14478_2,0.667,225
contig-120_14479_2,2.151,344
contig-120_14479_3,10.454,801
contig-120_14480_1,0.398,332
contig-120_14480_3,0.758,198
contig-120_14481_3,0.325,462
contig-120_14481_5,0.785,191
contig-120_14482_1,0.716,419
contig-120_14483_1,9.156,557
contig-120_14483_2,1.705,176
contig-120_14483_3,1.860,726
contig-120_14484_1,0.703,1067
contig-120_14484_2,1.004,891
contig-120_14485_1,115.243,1554
contig-120_14485_2,122.851,369
contig-120_14485_3,29.741,444
contig-120_14486_1,0.670,2238
contig-120_14487_2,0.318,471
contig-120_14488_1,4.065,775
contig-120_14488_2,3.089,969
contig-120_14488_3,14.246,358
contig-120_14489_3,0.505,297
contig-120_14490_2,1.311,915
contig-120_14491_1,1.000,150
contig-120_14491_2,2.866,729
contig-120_14491_4,1.712,678
contig-120_14492_3,0.552,1086
contig-120_14493_1,1.079,278
contig-120_14493_2,1.829,410
contig-120_14494_1,0.789,380
contig-120_14495_1,0.539,1114
contig-120_14496_1,1.648,273
contig-120_14496_3,6.304,355
contig-120_14497_2,1.435,207
contig-120_14497_3,0.993,302
contig-120_14498_1,1.218,983
contig-120_14500_1,1.426,631
contig-120_14501_1,15.845,2043
contig-120_14501_2,2.465,170
contig-120_14502_2,0.299,1005
contig-120_14502_3,2.874,522
contig-120_14503_1,2.693,557
contig-120_14503_2,6.984,384
contig-120_14504_1,2.944,856
contig-120_14504_2,1.418,1057
contig-120_14506_1,0.333,900
contig-120_14506_2,0.336,1340
contig-120_14507_1,0.749,1200
contig-120_14507_2,0.601,499
contig-120_14508_1,10.523,991
contig-120_14508_2,8.403,904
contig-120_14508_3,1.604,182
contig-120_14509_1,8.660,2434
contig-120_14510_1,28.698,222
contig-120_14510_2,5.311,559
contig-120_14510_3,3.467,169
contig-120_14510_4,2.018,567
contig-120_14510_5,3.689,366
contig-120_14511_1,16.706,963
contig-120_14511_2,13.324,1462
contig-120_14512_1,46.636,429
contig-120_14512_2,0.820,183
contig-120_14512_4,20.796,456
contig-120_14512_5,59.485,272
contig-120_14513_1,0.463,324
contig-120_14513_2,1.207,1616
contig-120_14514_1,5.239,2286
contig-120_14515_1,0.246,1215
contig-120_14515_2,4.000,176
contig-120_14517_1,0.280,535
contig-120_14517_2,17.848,1124
contig-120_14518_1,6.357,207
contig-120_14518_2,0.921,139
contig-120_14518_3,1.832,1146
contig-120_14519_1,3.685,238
contig-120_14519_2,7.710,366
contig-120_14519_3,2.264,265
contig-120_14519_4,3.503,471
contig-120_14519_5,4.098,254
contig-120_14520_1,0.275,2183
contig-120_14521_3,1.667,900
contig-120_14523_1,4.751,346
contig-120_14523_2,2.632,627
contig-120_14525_1,0.870,345
contig-120_14526_1,5.602,1043
contig-120_14526_2,2.176,896
contig-120_14527_1,1.374,211
contig-120_14527_2,0.483,1242
contig-120_14527_3,3.556,333
contig-120_14528_1,0.833,180
contig-120_14528_3,0.805,359
contig-120_14529_1,0.450,1333
contig-120_14529_2,0.866,866
contig-120_14530_1,0.381,1971
contig-120_14530_2,1.775,338
contig-120_14531_1,0.798,1504
contig-120_14532_1,4.315,591
contig-120_14532_2,2.857,735
contig-120_14532_3,2.390,752
contig-120_14533_1,0.365,1234
contig-120_14534_1,3.527,1103
contig-120_14534_2,2.932,457
contig-120_14535_1,0.736,1019
contig-120_14535_2,5.913,482
contig-120_14535_3,1.119,402
contig-120_14536_1,5.363,867
contig-120_14536_2,7.045,1296
contig-120_14536_3,3.029,239
contig-120_14537_2,1.163,645
contig-120_14537_3,0.929,323
contig-120_14537_4,0.478,628
contig-120_14538_1,0.723,1591
contig-120_14539_2,3.626,321
contig-120_14539_3,2.708,216
contig-120_14539_4,3.644,281
contig-120_14539_5,1.552,290
contig-120_14540_1,2.944,450
contig-120_14540_3,12.828,1134
contig-120_14541_1,2.135,1897
contig-120_14543_1,1.518,193
contig-120_14543_2,6.011,1320
contig-120_14543_3,1.879,794
contig-120_14545_3,0.312,1427
contig-120_14546_1,2.873,363
contig-120_14546_2,1.160,388
contig-120_14546_3,0.978,136
contig-120_14546_4,0.649,462
contig-120_14547_1,32.860,765
contig-120_14547_2,44.470,698
contig-120_14550_2,0.551,272
contig-120_14550_3,2.350,383
contig-120_14550_4,3.649,781
contig-120_14551_1,1.796,835
contig-120_14551_2,1.402,749
contig-120_14551_3,2.100,349
contig-120_14552_1,1.339,224
contig-120_14552_2,2.252,333
contig-120_14552_3,1.125,925
contig-120_14553_1,8.790,1512
contig-120_14553_2,8.916,670
contig-120_14554_1,0.765,196
contig-120_14554_2,1.166,386
contig-120_14555_2,2.898,206
contig-120_14555_3,0.267,562
contig-120_14556_1,9.992,1434
contig-120_14556_2,39.485,534
contig-120_14556_3,36.978,138
contig-120_14558_1,19.183,1362
contig-120_14558_2,0.966,621
contig-120_14560_4,1.195,251
contig-120_14562_1,17.082,822
contig-120_14562_2,23.156,301
contig-120_14562_3,9.042,924
contig-120_14562_4,3.731,145
contig-120_14563_1,0.920,163
contig-120_14563_2,4.374,1368
contig-120_14564_1,2.333,952
contig-120_14564_2,2.836,422
contig-120_14565_1,85.185,324
contig-120_14565_2,16.463,972
contig-120_14565_3,6.597,816
contig-120_14566_3,0.222,676
contig-120_14567_5,0.893,168
contig-120_14567_6,1.928,389
contig-120_14568_1,3.609,1162
contig-120_14569_1,0.340,441
contig-120_14569_2,0.745,1007
contig-120_14569_3,1.719,698
contig-120_14570_1,3.815,2123
contig-120_14571_3,3.041,296
contig-120_14571_4,4.462,1409
contig-120_14572_1,0.442,2373
contig-120_14574_1,5.013,624
contig-120_14574_2,1.063,1129
contig-120_14575_1,1.709,351
contig-120_14575_2,1.354,886
contig-120_14577_1,1.433,1047
contig-120_14578_1,3.358,268
contig-120_14578_2,9.382,981
contig-120_14578_3,3.574,155
contig-120_14578_4,46.011,735
contig-120_14579_1,0.952,315
contig-120_14579_2,1.350,1442
contig-120_14580_1,0.644,930
contig-120_14581_1,36.348,1635
contig-120_14581_2,20.463,315
contig-120_14582_1,0.382,785
contig-120_14582_2,1.059,270
contig-120_14583_1,3.631,784
contig-120_14583_2,1.000,145
contig-120_14583_3,2.803,743
contig-120_14583_4,0.926,162
contig-120_14584_1,2.181,619
contig-120_14584_2,1.781,421
contig-120_14584_3,3.713,808
contig-120_14585_1,0.407,369
contig-120_14585_2,2.715,1326
contig-120_14586_1,0.812,1830
contig-120_14587_1,0.634,1406
contig-120_14587_2,0.232,646
contig-120_14588_2,1.515,198
contig-120_14588_3,20.736,1289
contig-120_14589_1,0.714,210
contig-120_14589_3,1.971,137
contig-120_14589_4,2.000,131
contig-120_14590_1,0.527,1139
contig-120_14591_1,7.073,548
contig-120_14591_2,7.560,791
contig-120_14591_3,17.589,207
contig-120_14591_4,7.754,480
contig-120_14592_2,22.597,762
contig-120_14592_3,4.000,523
contig-120_14592_4,1.718,524
contig-120_14593_1,2.086,863
contig-120_14593_2,4.063,923
contig-120_14595_1,3.759,1228
contig-120_14595_2,1.777,582
contig-120_14595_3,1.388,209
contig-120_14598_1,13.210,1437
contig-120_14599_2,0.955,1414
contig-120_14601_2,0.673,446
contig-120_14601_3,1.223,484
contig-120_14602_1,0.665,451
contig-120_14602_2,2.285,312
contig-120_14602_3,0.347,864
contig-120_14603_1,147.063,459
contig-120_14603_2,21.849,259
contig-120_14603_3,24.154,408
contig-120_14603_4,38.871,744
contig-120_14604_1,14.684,927
contig-120_14604_2,6.484,525
contig-120_14604_3,9.375,570
contig-120_14605_3,0.720,207
contig-120_14605_5,3.382,663
contig-120_14605_6,23.834,609
contig-120_14606_1,0.370,810
contig-120_14607_1,0.633,237
contig-120_14607_2,0.647,232
contig-120_14607_3,2.372,942
contig-120_14608_6,0.833,180
contig-120_14610_3,1.142,254
contig-120_14612_1,2.541,231
contig-120_14612_2,1.031,582
contig-120_14612_3,0.763,786
contig-120_14612_4,3.393,173
contig-120_14613_2,0.461,1302
contig-120_14614_1,8.694,206
contig-120_14614_2,2.949,138
contig-120_14614_3,1.761,595
contig-120_14614_4,13.754,687
contig-120_14614_5,0.862,174
contig-120_14616_1,2.718,156
contig-120_14616_2,8.985,594
contig-120_14616_3,6.337,590
contig-120_14616_4,2.928,461
contig-120_14617_1,257.647,1122
contig-120_14617_2,1.980,454
contig-120_14619_1,0.936,638
contig-120_14619_2,1.757,683
contig-120_14619_4,1.178,382
contig-120_14620_1,1.000,145
contig-120_14620_3,0.684,1097
contig-120_14621_2,0.554,271
contig-120_14622_2,3.837,860
contig-120_14624_2,0.532,564
contig-120_14625_2,0.612,245
contig-120_14625_3,1.091,275
contig-120_14626_1,2.838,370
contig-120_14626_2,1.923,312
contig-120_14626_3,2.187,1023
contig-120_14627_1,0.334,897
contig-120_14628_1,4.886,1284
contig-120_14628_2,2.367,501
contig-120_14628_3,0.986,140
contig-120_14629_2,2.359,1711
contig-120_14630_1,0.595,1256
contig-120_14631_1,1.042,288
contig-120_14631_2,4.198,571
contig-120_14631_3,19.036,549
contig-120_14631_4,14.553,844
contig-120_14633_1,0.628,239
contig-120_14635_2,0.770,779
contig-120_14638_4,0.220,683
contig-120_14639_1,0.583,515
contig-120_14639_2,1.977,1290
contig-120_14641_1,1.579,475
contig-120_14641_2,1.453,1548
contig-120_14642_1,2.727,275
contig-120_14643_2,2.247,859
contig-120_14644_3,0.636,236
contig-120_14644_4,1.128,266
contig-120_14644_5,0.452,969
contig-120_14645_1,8.054,519
contig-120_14645_2,4.819,762
contig-120_14645_3,1.064,838
contig-120_14647_1,5.289,1956
contig-120_14648_1,3.409,220
contig-120_14648_2,5.200,1468
contig-120_14650_1,2.248,593
contig-120_14651_1,1.931,777
contig-120_14651_2,1.238,960
contig-120_14652_4,0.157,955
contig-120_14654_1,4.039,848
contig-120_14654_2,26.717,1052
contig-120_14654_3,1.293,232
contig-120_14655_1,28.432,366
contig-120_14655_2,13.687,1149
contig-120_14655_3,232.450,729
contig-120_14655_4,10.512,168
contig-120_14657_1,2.783,1617
contig-120_14657_2,2.057,209
contig-120_14657_3,1.098,410
contig-120_14658_3,1.729,347
contig-120_14658_5,1.068,281
contig-120_14659_1,4.231,1170
contig-120_14659_2,2.081,1140
contig-120_14660_2,19.502,1519
contig-120_14661_1,1.222,2087
contig-120_14663_2,0.412,728
contig-120_14663_3,0.957,784
contig-120_14666_1,3.532,570
contig-120_14666_2,6.817,858
contig-120_14666_3,14.251,585
contig-120_14667_1,0.656,221
contig-120_14668_1,0.175,858
contig-120_14669_3,0.305,1473
contig-120_14670_1,1.176,255
contig-120_14670_2,27.538,978
contig-120_14670_3,8.208,909
contig-120_14671_1,0.698,430
contig-120_14671_2,9.142,704
contig-120_14671_3,6.038,472
contig-120_14673_2,0.574,2091
contig-120_14675_1,6.538,413
contig-120_14675_2,0.698,1887
contig-120_14676_3,0.113,1327
contig-120_14677_1,0.471,1593
contig-120_14677_2,2.195,410
contig-120_14678_2,0.628,956
contig-120_14678_3,0.401,374
contig-120_14679_2,2.293,782
contig-120_14681_1,3.691,447
contig-120_14681_2,3.006,1593
contig-120_14682_1,0.943,318
contig-120_14683_1,6.839,372
contig-120_14683_2,3.474,470
contig-120_14683_3,8.022,1060
contig-120_14687_1,0.622,241
contig-120_14687_2,7.226,846
contig-120_14687_3,2.765,651
contig-120_14688_1,0.324,1796
contig-120_14689_1,0.545,550
contig-120_14690_1,6.864,896
contig-120_14690_2,2.982,448
contig-120_14690_3,8.020,692
contig-120_14692_2,0.141,996
contig-120_14693_1,116.254,2430
contig-120_14694_1,2.956,203
contig-120_14694_2,10.494,780
contig-120_14694_3,6.557,927
contig-120_14694_4,1.583,187
contig-120_14695_1,2.834,1057
contig-120_14697_1,4.793,309
contig-120_14697_2,5.712,1279
contig-120_14697_3,1.000,134
contig-120_14698_5,1.032,279
contig-120_14699_2,5.522,456
contig-120_14699_3,15.542,413
contig-120_14699_4,5.603,1285
contig-120_14700_3,1.191,492
contig-120_14700_4,6.570,386
contig-120_14700_5,3.629,248
contig-120_14702_2,0.510,588
contig-120_14703_1,0.399,376
contig-120_14703_2,1.421,950
contig-120_14703_3,0.446,672
contig-120_14704_1,0.484,620
contig-120_14705_1,2.508,947
contig-120_14705_2,2.968,1059
contig-120_14706_1,7.025,2043
contig-120_14706_2,3.989,188
contig-120_14708_1,0.703,1494
contig-120_14709_3,0.371,1212
contig-120_14710_1,5.487,626
contig-120_14710_2,3.647,902
contig-120_14710_3,6.974,575
contig-120_14711_2,0.329,912
contig-120_14712_1,0.479,626
contig-120_14712_2,0.943,159
contig-120_14712_3,1.126,1057
contig-120_14713_2,1.104,815
contig-120_14713_3,7.672,384
contig-120_14714_1,13.792,260
contig-120_14714_2,13.756,476
contig-120_14714_3,6.008,709
contig-120_14714_4,10.789,318
contig-120_14714_5,241.565,306
contig-120_14715_1,0.861,871
contig-120_14715_2,1.186,253
contig-120_14715_3,11.838,389
contig-120_14715_4,3.982,339
contig-120_14716_1,5.165,2085
contig-120_14717_1,0.901,333
contig-120_14717_3,0.421,712
contig-120_14718_1,0.336,2232
contig-120_14719_1,0.735,204
contig-120_14719_2,1.952,922
contig-120_14719_3,0.926,324
contig-120_14720_1,0.755,795
contig-120_14720_2,5.052,772
contig-120_14722_1,29.623,369
contig-120_14722_2,13.992,1121
contig-120_14724_1,0.531,1413
contig-120_14724_2,1.094,960
contig-120_14725_1,0.859,668
contig-120_14725_2,0.758,396
contig-120_14725_3,7.698,1187
contig-120_14727_1,3.623,570
contig-120_14727_2,13.879,421
contig-120_14727_3,1.020,1029
contig-120_14728_1,47.015,399
contig-120_14728_2,0.932,805
contig-120_14728_3,3.554,334
contig-120_14728_4,2.293,246
contig-120_14729_1,0.481,312
contig-120_14729_2,3.223,698
contig-120_14730_1,49.159,869
contig-120_14730_2,48.858,995
contig-120_14730_3,1.935,155
contig-120_14731_1,0.987,151
contig-120_14731_2,0.366,1231
contig-120_14732_1,1.789,247
contig-120_14732_2,2.735,1588
contig-120_14733_1,1.759,938
contig-120_14735_1,1.271,590
contig-120_14735_2,0.798,376
contig-120_14735_3,5.555,512
contig-120_14736_1,1.118,805
contig-120_14736_2,1.137,256
contig-120_14737_1,3.017,596
contig-120_14737_2,0.292,1029
contig-120_14737_3,0.890,337
contig-120_14738_1,10.179,560
contig-120_14738_2,0.567,1035
contig-120_14741_2,0.435,690
contig-120_14741_3,1.195,879
contig-120_14742_1,1.598,1783
contig-120_14742_2,1.500,500
contig-120_14743_1,1.163,1677
contig-120_14743_2,4.309,518
contig-120_14745_1,0.817,367
contig-120_14747_2,1.312,221
contig-120_14747_3,0.677,1096
contig-120_14748_2,0.645,930
contig-120_14748_4,2.007,288
contig-120_14749_1,0.446,1345
contig-120_14750_1,1.626,1004
contig-120_14751_1,0.540,556
contig-120_14752_1,29.778,594
contig-120_14752_2,1.091,825
contig-120_14754_1,0.667,225
contig-120_14754_2,2.752,327
contig-120_14754_3,10.482,813
contig-120_14755_1,6.902,194
contig-120_14755_2,11.880,1920
contig-120_14756_2,0.825,727
contig-120_14756_3,0.763,590
contig-120_14757_2,2.003,1859
contig-120_14758_1,1.033,581
contig-120_14760_1,1.148,784
contig-120_14760_2,1.322,227
contig-120_14761_3,1.466,921
contig-120_14764_2,1.579,285
contig-120_14764_3,1.277,235
contig-120_14764_4,1.061,707
contig-120_14765_1,3.315,677
contig-120_14765_2,1.724,1038
contig-120_14766_2,13.884,783
contig-120_14766_3,6.697,534
contig-120_14767_2,0.904,332
contig-120_14767_3,4.111,287
contig-120_14768_1,0.711,633
contig-120_14768_2,0.395,760
contig-120_14769_1,2.672,1830
contig-120_14771_1,3.348,221
contig-120_14771_2,8.607,313
contig-120_14771_3,12.062,384
contig-120_14771_4,25.819,354
contig-120_14771_5,11.969,486
contig-120_14771_6,3.950,261
contig-120_14772_1,5.721,1171
contig-120_14772_2,1.943,1074
contig-120_14773_1,1.657,181
contig-120_14774_1,0.948,949
contig-120_14774_3,1.382,217
contig-120_14774_4,1.137,255
contig-120_14775_1,0.525,571
contig-120_14775_2,1.462,915
contig-120_14776_2,1.880,1037
contig-120_14776_3,0.785,382
contig-120_14777_1,2.338,512
contig-120_14777_2,0.885,678
contig-120_14779_1,1.544,583
contig-120_14779_3,0.726,413
contig-120_14780_1,1.739,165
contig-120_14780_2,12.205,711
contig-120_14780_3,2.326,258
contig-120_14780_4,13.243,313
contig-120_14781_2,0.909,165
contig-120_14783_1,1.521,190
contig-120_14783_2,13.000,1219
contig-120_14784_2,0.926,324
contig-120_14784_3,0.827,907
contig-120_14785_1,12.214,318
contig-120_14785_2,14.163,1038
contig-120_14785_3,0.548,513
contig-120_14785_4,14.489,534
contig-120_14786_1,6.275,785
contig-120_14786_2,0.268,1119
contig-120_14787_2,12.688,587
contig-120_14787_3,0.249,1204
contig-120_14790_2,0.610,492
contig-120_14790_4,2.214,542
contig-120_14791_2,14.750,1188
contig-120_14794_3,1.003,299
contig-120_14795_1,35.216,918
contig-120_14796_1,11.704,1148
contig-120_14796_2,2.468,963
contig-120_14797_1,5.713,813
contig-120_14797_2,3.952,1174
contig-120_14797_3,0.867,346
contig-120_14798_2,1.307,1033
contig-120_14799_3,4.298,1145
contig-120_14800_1,0.144,2079
contig-120_14802_2,0.187,1605
contig-120_14803_1,46.059,444
contig-120_14803_2,47.694,297
contig-120_14803_3,129.890,408
contig-120_14803_4,2.620,229
contig-120_14803_5,1.236,237
contig-120_14804_3,0.784,765
contig-120_14804_4,1.748,515
contig-120_14805_3,2.605,403
contig-120_14805_4,1.371,1532
contig-120_14806_1,0.426,704
contig-120_14806_2,0.800,938
contig-120_14807_1,5.207,1757
contig-120_14807_2,4.412,641
contig-120_14808_2,0.430,697
contig-120_14809_3,1.904,1259
contig-120_14809_4,2.386,440
contig-120_14810_1,3.725,443
contig-120_14810_2,8.531,1353
contig-120_14811_1,1.117,403
contig-120_14811_2,0.647,464
contig-120_14811_3,0.538,279
contig-120_14812_1,1.544,777
contig-120_14812_3,1.639,366
contig-120_14814_2,1.094,1646
contig-120_14814_3,2.737,274
contig-120_14815_1,8.303,1982
contig-120_14816_3,1.945,675
contig-120_14816_4,5.873,150
contig-120_14818_1,0.187,803
contig-120_14818_2,0.837,717
contig-120_14818_3,0.578,519
contig-120_14819_1,3.663,1965
contig-120_14819_2,2.481,351
contig-120_14820_3,0.641,936
contig-120_14821_1,5.170,2257
contig-120_14822_1,2.466,2119
contig-120_14822_2,1.000,132
contig-120_14823_1,0.775,1161
contig-120_14823_2,1.994,346
contig-120_14824_1,0.430,2415
contig-120_14825_2,1.835,981
contig-120_14825_3,3.508,380
contig-120_14826_1,28.346,1344
contig-120_14826_2,43.474,525
contig-120_14826_3,4.146,323
contig-120_14827_1,0.840,357
contig-120_14827_2,1.437,1035
contig-120_14829_1,4.855,888
contig-120_14829_2,6.826,1120
contig-120_14830_1,2.036,1617
contig-120_14831_1,2.454,423
contig-120_14833_1,1.180,1507
contig-120_14835_1,1.771,1863
contig-120_14836_3,0.942,637
contig-120_14837_1,3.806,1559
contig-120_14837_2,12.965,540
contig-120_14838_1,23.328,2376
contig-120_14839_1,1.507,896
contig-120_14839_2,0.231,649
contig-120_14839_3,4.866,514
contig-120_14840_3,8.782,477
contig-120_14841_2,3.527,2084
contig-120_14842_1,2.211,464
contig-120_14842_2,0.792,379
contig-120_14842_3,1.198,615
contig-120_14843_1,0.388,1161
contig-120_14843_2,1.560,673
contig-120_14845_1,43.244,336
contig-120_14845_2,6.359,916
contig-120_14845_3,4.596,359
contig-120_14845_4,10.378,344
contig-120_14850_1,5.233,688
contig-120_14850_2,16.526,1385
contig-120_14851_3,1.226,243
contig-120_14851_5,5.478,737
contig-120_14852_1,1.688,882
contig-120_14852_2,2.007,299
contig-120_14852_4,7.913,436
contig-120_14854_2,0.515,1746
contig-120_14855_1,6.710,1073
contig-120_14855_2,5.158,1161
contig-120_14856_1,0.585,1026
contig-120_14856_2,9.130,803
contig-120_14858_1,1.019,721
contig-120_14858_2,3.833,544
contig-120_14858_3,0.857,700
contig-120_14859_1,0.395,1138
contig-120_14860_2,0.783,766
contig-120_14860_3,2.565,526
contig-120_14861_1,3.636,330
contig-120_14861_2,2.165,762
contig-120_14861_3,2.208,1013
contig-120_14862_1,1.732,1638
contig-120_14862_2,1.765,425
contig-120_14863_1,14.639,1089
contig-120_14863_2,3.607,567
contig-120_14865_1,2.589,168
contig-120_14865_3,1.747,1288
contig-120_14865_4,10.671,258
contig-120_14866_1,1.226,848
contig-120_14866_2,1.974,304
contig-120_14866_3,0.244,616
contig-120_14867_3,1.282,702
contig-120_14868_1,2.397,999
contig-120_14868_2,0.829,724
contig-120_14869_1,3.005,649
contig-120_14869_2,5.190,153
contig-120_14869_3,57.607,183
contig-120_14869_4,56.889,243
contig-120_14869_5,1.954,921
contig-120_14870_2,0.702,423
contig-120_14870_3,0.161,929
contig-120_14871_1,0.297,505
contig-120_14871_2,1.625,1200
contig-120_14872_2,1.187,754
contig-120_14872_3,11.462,392
contig-120_14872_4,44.680,1056
contig-120_14874_1,2.301,319
contig-120_14874_2,2.863,1304
contig-120_14874_3,0.836,718
contig-120_14875_1,19.541,2412
contig-120_14876_2,8.707,996
contig-120_14876_3,2.220,608
contig-120_14878_1,2.922,616
contig-120_14878_2,2.020,817
contig-120_14878_3,2.011,522
contig-120_14879_1,0.949,158
contig-120_14879_3,1.158,777
contig-120_14880_1,0.898,334
contig-120_14881_1,5.426,800
contig-120_14881_2,1.385,758
contig-120_14882_1,1.474,1220
contig-120_14883_1,1.496,802
contig-120_14883_2,19.702,581
contig-120_14883_3,2.671,337
contig-120_14884_3,2.013,596
contig-120_14884_4,0.728,195
contig-120_14885_1,0.672,198
contig-120_14885_2,4.511,399
contig-120_14885_3,7.106,1827
contig-120_14886_1,1.415,212
contig-120_14886_2,1.308,344
contig-120_14886_3,1.894,865
contig-120_14886_4,0.990,303
contig-120_14887_1,0.986,143
contig-120_14887_2,0.354,1270
contig-120_14890_1,13.901,1464
contig-120_14890_2,0.576,521
contig-120_14891_1,2.901,1241
contig-120_14891_2,8.915,837
contig-120_14891_3,5.488,322
contig-120_14892_1,0.558,269
contig-120_14892_2,6.678,1347
contig-120_14893_1,0.728,412
contig-120_14893_2,1.089,964
contig-120_14894_1,1.724,435
contig-120_14894_2,3.361,840
contig-120_14894_3,6.485,297
contig-120_14896_3,1.920,547
contig-120_14897_1,110.967,927
contig-120_14897_2,52.185,789
contig-120_14898_3,1.939,687
contig-120_14901_2,0.325,462
contig-120_14902_2,3.132,957
contig-120_14902_3,6.904,239
contig-120_14903_1,0.668,1797
contig-120_14905_1,7.259,1607
contig-120_14906_1,0.800,375
contig-120_14906_2,0.508,590
contig-120_14907_3,1.724,174
contig-120_14908_1,0.309,1454
contig-120_14909_1,0.616,1947
contig-120_14910_1,3.031,2324
contig-120_14911_1,21.671,395
contig-120_14911_2,69.802,1545
contig-120_14911_3,33.532,402
contig-120_14912_1,2.720,386
contig-120_14912_2,0.430,698
contig-120_14913_1,30.120,333
contig-120_14913_2,1.824,740
contig-120_14913_3,3.566,834
contig-120_14915_1,0.758,2376
contig-120_14916_1,0.886,1344
contig-120_14917_2,0.551,1906
contig-120_14918_2,0.397,755
contig-120_14918_3,1.478,406
contig-120_14919_3,1.224,245
contig-120_14919_4,3.832,1112
contig-120_14919_5,2.124,201
contig-120_14920_1,4.335,1488
contig-120_14920_2,13.669,712
contig-120_14921_1,1.266,237
contig-120_14921_2,5.256,254
contig-120_14921_3,1.724,783
contig-120_14922_1,3.169,426
contig-120_14924_1,1.575,758
contig-120_14924_2,4.066,515
contig-120_14924_3,5.026,918
contig-120_14926_1,2.006,520
contig-120_14926_2,3.646,576
contig-120_14926_3,9.550,1285
contig-120_14927_1,6.650,203
contig-120_14927_3,0.820,366
contig-120_14927_4,2.463,912
contig-120_14928_1,0.140,1071
contig-120_14929_1,0.860,349
contig-120_14929_2,19.091,815
contig-120_14929_3,42.134,543
contig-120_14930_1,16.117,315
contig-120_14930_2,46.085,471
contig-120_14930_3,48.320,381
contig-120_14930_4,1.433,833
contig-120_14931_2,1.972,142
contig-120_14931_3,2.246,858
contig-120_14931_4,0.767,782
contig-120_14932_1,1.947,300
contig-120_14932_2,4.038,211
contig-120_14932_3,4.297,558
contig-120_14932_4,1.999,747
contig-120_14934_1,0.860,349
contig-120_14938_1,0.834,355
contig-120_14938_3,1.186,506
contig-120_14938_4,3.393,1149
contig-120_14939_3,3.378,222
contig-120_14939_4,1.879,479
contig-120_14940_1,1.724,174
contig-120_14940_2,1.796,334
contig-120_14940_3,2.223,1012
contig-120_14940_4,0.725,207
contig-120_14942_1,0.997,602
contig-120_14942_2,1.923,156
contig-120_14942_3,4.346,535
contig-120_14945_1,0.998,601
contig-120_14945_2,1.760,1441
contig-120_14946_1,2.621,2289
contig-120_14948_1,8.253,1452
contig-120_14949_2,5.041,1034
contig-120_14949_3,3.662,447
contig-120_14951_1,1.351,333
contig-120_14951_2,7.804,1536
contig-120_14951_3,24.681,263
contig-120_14952_1,14.496,1017
contig-120_14952_2,13.726,1044
contig-120_14954_2,4.444,1887
contig-120_14956_1,0.467,642
contig-120_14957_3,5.257,1080
contig-120_14958_1,1.356,648
contig-120_14958_2,2.701,1546
contig-120_14960_1,2.469,243
contig-120_14961_2,0.520,1153
contig-120_14961_3,1.538,390
contig-120_14962_3,0.940,319
contig-120_14963_1,1.423,933
contig-120_14964_1,13.162,210
contig-120_14964_2,1.178,764
contig-120_14964_3,1.488,504
contig-120_14965_2,0.917,654
contig-120_14965_3,2.390,251
contig-120_14966_1,1.136,264
contig-120_14966_2,0.326,460
contig-120_14966_3,0.588,1275
contig-120_14966_4,1.829,164
contig-120_14967_1,7.491,1413
contig-120_14967_2,9.100,987
contig-120_14968_3,0.915,164
contig-120_14969_1,17.407,1015
contig-120_14969_2,1.338,435
contig-120_14969_3,6.691,870
contig-120_14970_1,6.542,227
contig-120_14970_2,9.693,789
contig-120_14970_3,4.395,949
contig-120_14970_4,1.520,296
contig-120_14971_1,0.411,1461
contig-120_14973_1,4.768,880
contig-120_14973_2,1.117,266
contig-120_14973_3,1.235,846
contig-120_14974_1,25.848,1094
contig-120_14975_2,1.487,1311
contig-120_14977_2,0.882,170
contig-120_14978_1,2.553,235
contig-120_14978_2,3.006,499
contig-120_14978_3,3.480,431
contig-120_14978_4,1.262,237
contig-120_14978_5,2.812,528
contig-120_14981_1,6.471,1412
contig-120_14981_2,56.471,501
contig-120_14981_3,44.304,276
contig-120_14982_1,3.729,642
contig-120_14982_2,29.844,1122
contig-120_14982_3,18.688,650
contig-120_14983_1,0.780,577
contig-120_14983_2,0.602,1496
contig-120_14984_1,2.795,477
contig-120_14984_2,7.210,642
contig-120_14984_3,16.573,597
contig-120_14984_4,140.247,312
contig-120_14985_2,1.240,242
contig-120_14986_2,5.132,380
contig-120_14986_3,14.697,588
contig-120_14986_4,7.832,471
contig-120_14986_5,5.418,189
contig-120_14988_3,0.127,1182
contig-120_14989_1,0.840,2143
contig-120_14990_1,1.408,426
contig-120_14990_2,0.359,835
contig-120_14991_1,1.305,567
contig-120_14991_2,2.590,519
contig-120_14991_3,0.674,890
contig-120_14993_2,0.517,580
contig-120_14993_3,0.840,357
contig-120_14994_2,1.158,259
contig-120_14995_1,10.118,321
contig-120_14995_2,4.135,684
contig-120_14995_4,55.187,1053
contig-120_14996_1,29.766,273
contig-120_14996_3,0.151,960
contig-120_14997_1,3.659,408
contig-120_14997_2,4.251,1516
contig-120_14998_1,32.121,1221
contig-120_14998_2,11.122,699
contig-120_14998_3,2.812,213
contig-120_14999_2,5.547,1105
contig-120_15000_1,2.294,252
